split_seed,inner_validation_fold,training_patients,feature,descriptive_name,falls_class,class_label,category,patients,percent_within_class
0,4,583,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,34,59.6
0,4,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,258,64.7
0,4,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,8,2.0
0,4,583,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,133,33.3
0,4,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,76,59.8
0,4,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,2,1.6
0,4,583,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,49,38.6
0,4,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,24,42.1
0,4,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Uncertain,2,3.5
0,4,583,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,31,54.4
0,4,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,16,4.0
0,4,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,243,60.9
0,4,583,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,140,35.1
0,4,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,12,9.4
0,4,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,64,50.4
0,4,583,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,51,40.2
0,4,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,10,17.5
0,4,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,20,35.1
0,4,583,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,27,47.4
0,4,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,77,19.3
0,4,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,9,2.3
0,4,583,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,313,78.4
0,4,583,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,21,16.5
0,4,583,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,106,83.5
0,4,583,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,13,22.8
0,4,583,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,44,77.2
0,4,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,44,11.0
0,4,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,22,5.5
0,4,583,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,333,83.5
0,4,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,24,18.9
0,4,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,6,4.7
0,4,583,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,97,76.4
0,4,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,8,14.0
0,4,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,1,1.8
0,4,583,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,48,84.2
0,4,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,163,40.9
0,4,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,226,56.6
0,4,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,7,1.8
0,4,583,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,3,0.8
0,4,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,49,38.6
0,4,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,76,59.8
0,4,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,1,0.8
0,4,583,DOMSIDE,Predominantly affected side at onset,1,rare fall,Unknown,1,0.8
0,4,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,31,54.4
0,4,583,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,26,45.6
1,0,582,DXPOSINS,Postural instability at diagnosis,0,no fall,<Missing>,1,0.3
1,0,582,DXPOSINS,Postural instability at diagnosis,0,no fall,No,337,84.7
1,0,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,27,6.8
1,0,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,33,8.3
1,0,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,109,85.8
1,0,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,8,6.3
1,0,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,10,7.9
1,0,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,49,86.0
1,0,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,1,1.8
1,0,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,7,12.3
1,0,582,DXRIGID,Rigidity at diagnosis,0,no fall,No,83,20.9
1,0,582,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,36,9.0
1,0,582,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,279,70.1
1,0,582,DXRIGID,Rigidity at diagnosis,1,rare fall,No,25,19.7
1,0,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,8,6.3
1,0,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,94,74.0
1,0,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,11,19.3
1,0,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,2,3.5
1,0,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,44,77.2
1,0,582,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,66,16.6
1,0,582,DOPTHERST,Dopaminergic therapy started,0,no fall,No,73,18.3
1,0,582,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,259,65.1
1,0,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,28,22.0
1,0,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,12,9.4
1,0,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,87,68.5
1,0,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,18,31.6
1,0,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,3,5.3
1,0,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,36,63.2
1,0,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,261,65.6
1,0,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,9,2.3
1,0,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,128,32.2
1,0,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,76,59.8
1,0,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,2,1.6
1,0,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,49,38.6
1,0,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,25,43.9
1,0,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Uncertain,2,3.5
1,0,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,30,52.6
1,0,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,17,4.3
1,0,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,232,58.3
1,0,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,149,37.4
1,0,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,8,6.3
1,0,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,70,55.1
1,0,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,49,38.6
1,0,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,6,10.5
1,0,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,23,40.4
1,0,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,28,49.1
1,0,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,83,20.9
1,0,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,8,2.0
1,0,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,307,77.1
1,0,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,30,23.6
1,0,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,2,1.6
1,0,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,95,74.8
1,0,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,18,31.6
1,0,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,39,68.4
1,0,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,47,11.8
1,0,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,28,7.0
1,0,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,323,81.2
1,0,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,23,18.1
1,0,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,6,4.7
1,0,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,98,77.2
1,0,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,7,12.3
1,0,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,2,3.5
1,0,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,48,84.2
1,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,168,42.2
1,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,216,54.3
1,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,9,2.3
1,0,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,5,1.3
1,0,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,50,39.4
1,0,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,74,58.3
1,0,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,2,1.6
1,0,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Unknown,1,0.8
1,0,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,27,47.4
1,0,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,28,49.1
1,0,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,1,1.8
1,0,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Unknown,1,1.8
1,1,582,DXPOSINS,Postural instability at diagnosis,0,no fall,<Missing>,1,0.3
1,1,582,DXPOSINS,Postural instability at diagnosis,0,no fall,No,340,85.4
1,1,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,27,6.8
1,1,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,30,7.5
1,1,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,106,83.5
1,1,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,5,3.9
1,1,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,16,12.6
1,1,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,50,87.7
1,1,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,1,1.8
1,1,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,6,10.5
1,1,582,DXRIGID,Rigidity at diagnosis,0,no fall,No,80,20.1
1,1,582,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,33,8.3
1,1,582,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,285,71.6
1,1,582,DXRIGID,Rigidity at diagnosis,1,rare fall,No,26,20.5
1,1,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,5,3.9
1,1,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,96,75.6
1,1,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,8,14.0
1,1,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,2,3.5
1,1,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,47,82.5
1,1,582,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,66,16.6
1,1,582,DOPTHERST,Dopaminergic therapy started,0,no fall,No,71,17.8
1,1,582,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,261,65.6
1,1,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,33,26.0
1,1,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,11,8.7
1,1,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,83,65.4
1,1,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,16,28.1
1,1,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,3,5.3
1,1,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,38,66.7
1,1,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,261,65.6
1,1,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,8,2.0
1,1,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,129,32.4
1,1,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,75,59.1
1,1,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,1,0.8
1,1,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,51,40.2
1,1,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,26,45.6
1,1,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Uncertain,2,3.5
1,1,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,29,50.9
1,1,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,19,4.8
1,1,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,240,60.3
1,1,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,139,34.9
1,1,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,14,11.0
1,1,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,72,56.7
1,1,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,41,32.3
1,1,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,7,12.3
1,1,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,24,42.1
1,1,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,26,45.6
1,1,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,87,21.9
1,1,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,8,2.0
1,1,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,303,76.1
1,1,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,29,22.8
1,1,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,1,0.8
1,1,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,97,76.4
1,1,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,21,36.8
1,1,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,36,63.2
1,1,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,46,11.6
1,1,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,27,6.8
1,1,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,325,81.7
1,1,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,22,17.3
1,1,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,3,2.4
1,1,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,102,80.3
1,1,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,6,10.5
1,1,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,1,1.8
1,1,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,50,87.7
1,1,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,173,43.5
1,1,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,214,53.8
1,1,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,7,1.8
1,1,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,4,1.0
1,1,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,53,41.7
1,1,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,70,55.1
1,1,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,4,3.1
1,1,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,30,52.6
1,1,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,24,42.1
1,1,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,2,3.5
1,1,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Unknown,1,1.8
1,2,582,DXPOSINS,Postural instability at diagnosis,0,no fall,No,331,83.2
1,2,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,28,7.0
1,2,582,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,39,9.8
1,2,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,107,84.3
1,2,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,7,5.5
1,2,582,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,13,10.2
1,2,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,47,82.5
1,2,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Unknown,1,1.8
1,2,582,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,9,15.8
1,2,582,DXRIGID,Rigidity at diagnosis,0,no fall,No,79,19.8
1,2,582,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,35,8.8
1,2,582,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,284,71.4
1,2,582,DXRIGID,Rigidity at diagnosis,1,rare fall,No,24,18.9
1,2,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,7,5.5
1,2,582,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,96,75.6
1,2,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,11,19.3
1,2,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,2,3.5
1,2,582,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,44,77.2
1,2,582,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,73,18.3
1,2,582,DOPTHERST,Dopaminergic therapy started,0,no fall,No,70,17.6
1,2,582,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,255,64.1
1,2,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,30,23.6
1,2,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,No,12,9.4
1,2,582,DOPTHERST,Dopaminergic therapy started,1,rare fall,Yes,85,66.9
1,2,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,<Missing>,19,33.3
1,2,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,No,3,5.3
1,2,582,DOPTHERST,Dopaminergic therapy started,2,recurrent fall,Yes,35,61.4
1,2,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,No,261,65.6
1,2,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Uncertain,8,2.0
1,2,582,FEATPOSHYP,Postural hypotension clinical feature,0,no fall,Yes,129,32.4
1,2,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,No,75,59.1
1,2,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Uncertain,1,0.8
1,2,582,FEATPOSHYP,Postural hypotension clinical feature,1,rare fall,Yes,51,40.2
1,2,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,No,25,43.9
1,2,582,FEATPOSHYP,Postural hypotension clinical feature,2,recurrent fall,Yes,32,56.1
1,2,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,<Missing>,21,5.3
1,2,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,No,221,55.5
1,2,582,ANYFAMPD,Family history of Parkinson's disease,0,no fall,Yes,156,39.2
1,2,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,<Missing>,12,9.4
1,2,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,No,64,50.4
1,2,582,ANYFAMPD,Family history of Parkinson's disease,1,rare fall,Yes,51,40.2
1,2,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,<Missing>,5,8.8
1,2,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,No,22,38.6
1,2,582,ANYFAMPD,Family history of Parkinson's disease,2,recurrent fall,Yes,30,52.6
1,2,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,No,80,20.1
1,2,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Unknown,9,2.3
1,2,582,DXTREMOR,Resting tremor at diagnosis,0,no fall,Yes,309,77.6
1,2,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,No,31,24.4
1,2,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Unknown,2,1.6
1,2,582,DXTREMOR,Resting tremor at diagnosis,1,rare fall,Yes,94,74.0
1,2,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,No,17,29.8
1,2,582,DXTREMOR,Resting tremor at diagnosis,2,recurrent fall,Yes,40,70.2
1,2,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,No,47,11.8
1,2,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Unknown,28,7.0
1,2,582,DXBRADY,Bradykinesia at diagnosis,0,no fall,Yes,323,81.2
1,2,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,No,21,16.5
1,2,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Unknown,5,3.9
1,2,582,DXBRADY,Bradykinesia at diagnosis,1,rare fall,Yes,101,79.5
1,2,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,No,6,10.5
1,2,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Unknown,2,3.5
1,2,582,DXBRADY,Bradykinesia at diagnosis,2,recurrent fall,Yes,49,86.0
1,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Left,172,43.2
1,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Right,216,54.3
1,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Symmetric,6,1.5
1,2,582,DOMSIDE,Predominantly affected side at onset,0,no fall,Unknown,4,1.0
1,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Left,52,40.9
1,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Right,72,56.7
1,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Symmetric,2,1.6
1,2,582,DOMSIDE,Predominantly affected side at onset,1,rare fall,Unknown,1,0.8
1,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Left,26,45.6
1,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Right,27,47.4
1,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Symmetric,2,3.5
1,2,582,DOMSIDE,Predominantly affected side at onset,2,recurrent fall,Unknown,2,3.5
1,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,<Missing>,1,0.3
1,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,No,339,85.0
1,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,Unknown,24,6.0
1,3,583,DXPOSINS,Postural instability at diagnosis,0,no fall,Yes,35,8.8
1,3,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,No,105,82.0
1,3,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,Unknown,8,6.2
1,3,583,DXPOSINS,Postural instability at diagnosis,1,rare fall,Yes,15,11.7
1,3,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,No,49,87.5
1,3,583,DXPOSINS,Postural instability at diagnosis,2,recurrent fall,Yes,7,12.5
1,3,583,DXRIGID,Rigidity at diagnosis,0,no fall,No,84,21.1
1,3,583,DXRIGID,Rigidity at diagnosis,0,no fall,Unknown,32,8.0
1,3,583,DXRIGID,Rigidity at diagnosis,0,no fall,Yes,283,70.9
1,3,583,DXRIGID,Rigidity at diagnosis,1,rare fall,No,27,21.1
1,3,583,DXRIGID,Rigidity at diagnosis,1,rare fall,Unknown,6,4.7
1,3,583,DXRIGID,Rigidity at diagnosis,1,rare fall,Yes,95,74.2
1,3,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,No,11,19.6
1,3,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Unknown,2,3.6
1,3,583,DXRIGID,Rigidity at diagnosis,2,recurrent fall,Yes,43,76.8
1,3,583,DOPTHERST,Dopaminergic therapy started,0,no fall,<Missing>,63,15.8
1,3,583,DOPTHERST,Dopaminergic therapy started,0,no fall,No,80,20.1
1,3,583,DOPTHERST,Dopaminergic therapy started,0,no fall,Yes,256,64.2
1,3,583,DOPTHERST,Dopaminergic therapy started,1,rare fall,<Missing>,31,24.2
