sensitivity_id,split_seed,target,patients,macro_f1,balanced_accuracy,accuracy,recall_class_0,recall_class_1,priority_recall
S05_CONSTIPATION_LATEST,12,stage_2,98,0.7155118010854474,0.7098039215686274,0.7653061224489796,0.8529411764705882,0.5666666666666667,0.8529411764705882
S05_CONSTIPATION_LATEST,13,stage_1,312,0.6638515274736733,0.6693209994278084,0.7019230769230769,0.7570093457943925,0.5816326530612245,0.5816326530612245
S05_CONSTIPATION_LATEST,13,stage_2,98,0.6786885245901639,0.6803921568627451,0.7244897959183674,0.7941176470588235,0.5666666666666667,0.7941176470588235
S05_CONSTIPATION_LATEST,14,stage_1,312,0.6840277777777778,0.682052260156399,0.7307692307692307,0.8130841121495327,0.5510204081632653,0.5510204081632653
S05_CONSTIPATION_LATEST,14,stage_2,98,0.6241095890410959,0.6171568627450981,0.7142857142857143,0.8676470588235294,0.36666666666666664,0.8676470588235294
S05_CONSTIPATION_LATEST,15,stage_1,312,0.6672018683403882,0.681241655540721,0.6955128205128205,0.719626168224299,0.6428571428571429,0.6428571428571429
S05_CONSTIPATION_LATEST,15,stage_2,98,0.671178988777045,0.6843137254901961,0.7040816326530612,0.7352941176470589,0.6333333333333333,0.7352941176470589
S05_CONSTIPATION_LATEST,16,stage_1,312,0.6488192451997352,0.6676521075720008,0.6730769230769231,0.6822429906542056,0.6530612244897959,0.6530612244897959
S05_CONSTIPATION_LATEST,16,stage_2,98,0.7392109221335185,0.7563725490196078,0.7653061224489796,0.7794117647058824,0.7333333333333333,0.7794117647058824
S05_CONSTIPATION_LATEST,17,stage_1,312,0.6285033888990658,0.6353232881937821,0.6666666666666666,0.719626168224299,0.5510204081632653,0.5510204081632653
S05_CONSTIPATION_LATEST,17,stage_2,98,0.6394407652685798,0.6299019607843137,0.7448979591836735,0.9264705882352942,0.3333333333333333,0.9264705882352942
S05_CONSTIPATION_LATEST,18,stage_1,312,0.6912385643912737,0.7150486362769407,0.7115384615384616,0.705607476635514,0.7244897959183674,0.7244897959183674
S05_CONSTIPATION_LATEST,18,stage_2,98,0.6834836841519101,0.7122549019607842,0.7040816326530612,0.6911764705882353,0.7333333333333333,0.6911764705882353
S05_CONSTIPATION_LATEST,19,stage_1,312,0.7096949891067539,0.7226778561892047,0.7371794871794872,0.7616822429906542,0.6836734693877551,0.6836734693877551
S05_CONSTIPATION_LATEST,19,stage_2,98,0.723943661971831,0.7509803921568627,0.7448979591836735,0.7352941176470589,0.7666666666666667,0.7352941176470589
