split_seed,target,retained_rank,configuration_id,pipeline_key,candidate_kind,selector,selector_parameter,branch,branch_kind,model_family,backend,grid_id,parameters,mean_macro_f1,sd_macro_f1,mean_priority_recall,mean_balanced_accuracy,mean_accuracy,mean_selected_columns,mean_selected_groups,mean_fit_seconds,inner_folds
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,16,"{""C"": 10.0, ""class_weight"": null, ""gamma"": 0.1}",0.6381801342935418,0.05558275281135068,0.4434782608695652,0.6343754940711464,0.7046953235710911,46.8,27.0,0.035504866199335086,5
0,stage_1,1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,none,all,PCA_PART_I_PATIENT_3_90,pca,rbf_svc,scaled_dense,17,"{""C"": 10.0, ""class_weight"": ""balanced"", ""gamma"": 0.1}",0.6380775832971077,0.05344245709903762,0.4434782608695652,0.6343855950812473,0.7047047709022201,46.8,27.0,0.03604079180004192,5
0,stage_1,2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,none,all,PCA_PART_I_PATIENT_3_95,pca,rbf_svc,scaled_dense,0,"{""C"": 0.1, ""class_weight"": null, ""gamma"": ""scale""}",0.4445843526534964,0.038724559236308576,0.03913043478260869,0.5175551163812033,0.6937080774681152,46.8,27.0,0.03221154139901046,5
0,stage_1,2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,none,all,PCA_PART_I_PATIENT_3_95,pca,rbf_svc,scaled_dense,1,"{""C"": 0.1, ""class_weight"": ""balanced"", ""gamma"": ""scale""}",0.6794015509414268,0.023445238347260165,0.6869565217391305,0.6989328063241107,0.7032593292394897,46.8,27.0,0.03431948340003146,5
0,stage_1,2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,none,all,PCA_PART_I_PATIENT_3_95,pca,rbf_svc,scaled_dense,2,"{""C"": 0.1, ""class_weight"": null, ""gamma"": 0.01}",0.5486393410186967,0.04602863678134819,0.16521739130434782,0.5715581906016689,0.7211525743977326,46.8,27.0,0.03070498359957128,5
0,stage_1,2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,none,all,PCA_PART_I_PATIENT_3_95,pca,rbf_svc,scaled_dense,3,"{""C"": 0.1, ""class_weight"": ""balanced"", ""gamma"": 0.01}",0.6849394281315347,0.0326831020443154,0.6086956521739131,0.6908932806324111,0.7210864430798299,46.8,27.0,0.03318408339982852,5
0,stage_1,2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,none,all,PCA_PART_I_PATIENT_3_95,pca,rbf_svc,scaled_dense,4,"{""C"": 0.1, ""class_weight"": null, ""gamma"": 0.1}",0.40619752099160333,0.00041975272633009765,0.0,0.5,0.6840623523854511,46.8,27.0,0.03440440840131487,5
0,stage_1,2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,none,all,PCA_PART_I_PATIENT_3_95,pca,rbf_svc,scaled_dense,5,"{""C"": 0.1, ""class_weight"": ""balanced"", ""gamma"": 0.1}",0.6258553727243659,0.019205627630022908,0.8434782608695652,0.6878805445761967,0.6304959848842702,46.8,27.0,0.0376507083994511,5
0,stage_1,2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,none,all,PCA_PART_I_PATIENT_3_95,pca,rbf_svc,scaled_dense,6,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.6293496867286347,0.052940405648139746,0.34782608695652173,0.6236807202459376,0.7252149267831838,46.8,27.0,0.03338730840114294,5
0,stage_1,2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,none,all,PCA_PART_I_PATIENT_3_95,pca,rbf_svc,scaled_dense,7,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": ""scale""}",0.6774972937647333,0.0313351601913387,0.6391304347826087,0.6890601668862538,0.7073878129428437,46.8,27.0,0.03442492479880457,5
0,stage_1,2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,none,all,PCA_PART_I_PATIENT_3_95,pca,rbf_svc,scaled_dense,8,"{""C"": 1.0, ""class_weight"": null, ""gamma"": 0.01}",0.6298863787907218,0.037007104694102434,0.32608695652173914,0.6238616600790514,0.7334718941898913,46.8,27.0,0.032133574999897975,5
0,stage_1,2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,none,all,PCA_PART_I_PATIENT_3_95,pca,rbf_svc,scaled_dense,9,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": 0.01}",0.6726571340051952,0.02927977675018702,0.6304347826086957,0.6837123407992973,0.7032782239017478,46.8,27.0,0.034209949799696916,5
0,stage_1,2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,none,all,PCA_PART_I_PATIENT_3_95,pca,rbf_svc,scaled_dense,10,"{""C"": 1.0, ""class_weight"": null, ""gamma"": 0.1}",0.6362357440946526,0.054529514763039626,0.36086956521739133,0.6301923583662714,0.7293623051487954,46.8,27.0,0.03589068339933874,5
0,stage_1,2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,none,all,PCA_PART_I_PATIENT_3_95,pca,rbf_svc,scaled_dense,11,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": 0.1}",0.6760349785330727,0.02540125583593884,0.6391304347826087,0.6880601668862538,0.7060368445914029,46.8,27.0,0.03662832520058146,5
0,stage_1,2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,none,all,PCA_PART_I_PATIENT_3_95,pca,rbf_svc,scaled_dense,12,"{""C"": 10.0, ""class_weight"": null, ""gamma"": ""scale""}",0.6213526396385041,0.04443900105169898,0.41739130434782606,0.6172916117698726,0.6909211147850731,46.8,27.0,0.03708546659981948,5
0,stage_1,2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,none,all,PCA_PART_I_PATIENT_3_95,pca,rbf_svc,scaled_dense,13,"{""C"": 10.0, ""class_weight"": ""balanced"", ""gamma"": ""scale""}",0.6090596684041101,0.030731729634140805,0.42608695652173917,0.6065990338164251,0.6730845536136041,46.8,27.0,0.037160958200547614,5
0,stage_1,2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,none,all,PCA_PART_I_PATIENT_3_95,pca,rbf_svc,scaled_dense,14,"{""C"": 10.0, ""class_weight"": null, ""gamma"": 0.01}",0.6086282946446234,0.03498936946736823,0.33043478260869563,0.6049951690821256,0.7060557392536608,46.8,27.0,0.03289411639998434,5
0,stage_1,2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,none,all,PCA_PART_I_PATIENT_3_95,pca,rbf_svc,scaled_dense,15,"{""C"": 10.0, ""class_weight"": ""balanced"", ""gamma"": 0.01}",0.6420332477425607,0.03226395988279029,0.5434782608695652,0.6462340799297321,0.6840434577231932,46.8,27.0,0.03315812520086183,5
