split_seed,target,configuration_id,pipeline_key,candidate_kind,feature_set,selector,selector_parameter,branch,branch_kind,reference_model,mean_baseline_macro_f1,mean_macro_f1,sd_macro_f1,mean_delta_macro_f1,improving_folds,mean_priority_recall,mean_delta_priority_recall,mean_balanced_accuracy,mean_accuracy,mean_selected_columns,inner_folds,mean_selected_groups,eligible_to_advance
2,direct,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,final_26,none,all,INT_MOTOR_X_COGNITION,interaction,extra_trees,0.500127026995718,0.4746731734135882,0.030060756330129938,-0.025453853582129683,0,0.22036290322580646,-0.056653225806451615,0.5322902799112477,0.6098630136986302,47.0,5,47.0,False
2,direct,ENG_03,engineering__INT_DURATION_X_MOTOR,engineered_representation,final_26,none,all,INT_DURATION_X_MOTOR,interaction,extra_trees,0.500127026995718,0.47810555866416593,0.030256109357032365,-0.022021468331552007,1,0.22036290322580646,-0.056653225806451615,0.5394898951108628,0.6084837033538026,47.0,5,47.0,False
2,direct,ENG_04,engineering__INT_MOBILITY_X_POSTURAL_STABILITY,engineered_representation,final_26,none,all,INT_MOBILITY_X_POSTURAL_STABILITY,interaction,extra_trees,0.500127026995718,0.4811707795347119,0.02511315690072062,-0.01895624746100606,1,0.22641129032258064,-0.05060483870967743,0.5397349803720772,0.613972602739726,47.0,5,47.0,False
2,direct,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_80,pca,extra_trees,0.500127026995718,0.48459469994434795,0.03503060917041069,-0.015532327051370021,1,0.23266129032258065,-0.04435483870967742,0.5473151872022839,0.6098441190363723,45.0,5,45.0,False
2,direct,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_90,pca,extra_trees,0.500127026995718,0.49493419430440566,0.020821139118304466,-0.005192832691312277,2,0.24536290322580645,-0.031653225806451614,0.5552517998727676,0.6208408124704772,46.0,5,46.0,False
2,direct,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_95,pca,extra_trees,0.500127026995718,0.49493419430440566,0.020821139118304466,-0.005192832691312277,2,0.24536290322580645,-0.031653225806451614,0.5552517998727676,0.6208408124704772,46.0,5,46.0,False
2,stage_1,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,final_26,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,extra_trees,0.6604145716643701,0.6611072735803195,0.04090301226312223,0.0006927019159493452,2,0.5826086956521739,0.004347826086956541,0.6667790953008345,0.6977609825224375,47.0,5,47.0,False
2,stage_1,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,final_26,none,all,INT_MOTOR_X_COGNITION,interaction,extra_trees,0.6604145716643701,0.6647583222468968,0.038099118181391035,0.004343750582526585,2,0.5826086956521739,0.004347826086956519,0.6697891963109355,0.7018989135569201,47.0,5,47.0,False
2,stage_1,ENG_03,engineering__INT_DURATION_X_MOTOR,engineered_representation,final_26,none,all,INT_DURATION_X_MOTOR,interaction,extra_trees,0.6604145716643701,0.6586533173692308,0.0421804866874899,-0.0017612542951393807,2,0.5739130434782609,-0.004347826086956519,0.663431269213878,0.6963911195087388,47.0,5,47.0,False
2,stage_1,ENG_04,engineering__INT_MOBILITY_X_POSTURAL_STABILITY,engineered_representation,final_26,none,all,INT_MOBILITY_X_POSTURAL_STABILITY,interaction,extra_trees,0.6604145716643701,0.6679644136123442,0.03487660083284482,0.007549841947973967,3,0.5956521739130435,0.017391304347826098,0.6742806324110673,0.7032404345772318,47.0,5,47.0,True
2,stage_1,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_80,pca,extra_trees,0.6604145716643701,0.6697055055310728,0.04867942888710157,0.009290933866702544,4,0.5826086956521739,0.004347826086956519,0.6737992973210364,0.7073783656117147,45.0,5,45.0,True
2,stage_1,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_90,pca,extra_trees,0.6604145716643701,0.6567525072132525,0.03544295234913,-0.0036620644511176524,2,0.5782608695652174,-2.2204460492503132e-17,0.6626051822573562,0.6936419461502126,46.0,5,46.0,False
2,stage_1,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_95,pca,extra_trees,0.6604145716643701,0.6567525072132525,0.03544295234913,-0.0036620644511176524,2,0.5782608695652174,-2.2204460492503132e-17,0.6626051822573562,0.6936419461502126,46.0,5,46.0,False
2,stage_2,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,final_26,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,extra_trees,0.701315063244869,0.6909025214156946,0.026233938281698666,-0.010412541829174348,2,0.7675403225806452,0.0125,0.7004368279569892,0.726086956521739,46.8,5,46.8,False
2,stage_2,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,final_26,none,all,INT_MOTOR_X_COGNITION,interaction,extra_trees,0.701315063244869,0.6909025214156946,0.026233938281698666,-0.010412541829174348,2,0.7675403225806452,0.0125,0.7004368279569892,0.726086956521739,46.8,5,46.8,False
2,stage_2,ENG_03,engineering__INT_DURATION_X_MOTOR,engineered_representation,final_26,none,all,INT_DURATION_X_MOTOR,interaction,extra_trees,0.701315063244869,0.6874596774193548,0.0263767079127492,-0.013855385825514177,2,0.7612903225806452,0.00625,0.6977880184331797,0.7217391304347827,46.8,5,46.8,False
2,stage_2,ENG_04,engineering__INT_MOBILITY_X_POSTURAL_STABILITY,engineered_representation,final_26,none,all,INT_MOBILITY_X_POSTURAL_STABILITY,interaction,extra_trees,0.701315063244869,0.6910610416228801,0.03252264457063692,-0.01025402162198894,1,0.7675403225806452,0.0125,0.7004368279569892,0.7260869565217392,46.8,5,46.8,False
2,stage_2,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_80,pca,extra_trees,0.701315063244869,0.6857278448375659,0.04252029118354562,-0.01558721840730315,0,0.7487903225806452,-0.00625,0.6986808755760369,0.717391304347826,45.0,5,45.0,False
2,stage_2,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_90,pca,extra_trees,0.701315063244869,0.6880281689673071,0.04574596038331665,-0.013286894277561957,2,0.7550403225806452,0.0,0.700853494623656,0.7217391304347827,45.8,5,45.8,False
2,stage_2,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_95,pca,extra_trees,0.701315063244869,0.6880281689673071,0.04574596038331665,-0.013286894277561957,2,0.7550403225806452,0.0,0.700853494623656,0.7217391304347827,45.8,5,45.8,False
3,direct,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,final_26,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,extra_trees,0.5115679629376413,0.5027599245281523,0.04920478624704998,-0.008808038409488872,1,0.2961693548387097,-0.03770161290322581,0.5613984429548946,0.6180160604629192,47.0,5,47.0,False
3,direct,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,final_26,none,all,INT_MOTOR_X_COGNITION,interaction,extra_trees,0.5115679629376413,0.4955230001254698,0.047575319319044185,-0.016044962812171493,1,0.2834677419354839,-0.05040322580645161,0.5506383574609381,0.6180255077940482,47.0,5,47.0,False
3,direct,ENG_03,engineering__INT_DURATION_X_MOTOR,engineered_representation,final_26,none,all,INT_DURATION_X_MOTOR,interaction,extra_trees,0.5115679629376413,0.5062178754780063,0.051440390036734195,-0.0053500874596349,1,0.3149193548387097,-0.018951612903225813,0.5635666728731245,0.6221445441662731,47.0,5,47.0,False
3,direct,ENG_04,engineering__INT_MOBILITY_X_POSTURAL_STABILITY,engineered_representation,final_26,none,all,INT_MOBILITY_X_POSTURAL_STABILITY,interaction,extra_trees,0.5115679629376413,0.5010039136578845,0.03625925407575608,-0.010564049279756637,1,0.3147177419354839,-0.019153225806451613,0.5574590645316452,0.6097968823807275,47.0,5,47.0,False
3,direct,ENG_05,engineering__PCA_PART_I_PATIENT_3_80,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_80,pca,extra_trees,0.5115679629376413,0.5001136549891845,0.04026834012446939,-0.011454307948456765,1,0.2834677419354839,-0.05040322580645161,0.5554271982497789,0.6194426074633916,45.0,5,45.0,False
3,direct,ENG_06,engineering__PCA_PART_I_PATIENT_3_90,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_90,pca,extra_trees,0.5115679629376413,0.47803330769920416,0.057438018503202216,-0.03353465523843714,0,0.2649193548387097,-0.06895161290322581,0.5330067883132399,0.5988001889466226,46.0,5,46.0,False
3,direct,ENG_07,engineering__PCA_PART_I_PATIENT_3_95,engineered_representation,final_26,none,all,PCA_PART_I_PATIENT_3_95,pca,extra_trees,0.5115679629376413,0.47803330769920416,0.057438018503202216,-0.03353465523843714,0,0.2649193548387097,-0.06895161290322581,0.5330067883132399,0.5988001889466226,46.0,5,46.0,False
3,stage_1,ENG_01,engineering__INT_GAIT_X_POSTURAL_STABILITY,engineered_representation,final_26,none,all,INT_GAIT_X_POSTURAL_STABILITY,interaction,extra_trees,0.6845151618161207,0.6766195346460985,0.06296269390315626,-0.007895627170022169,1,0.6391304347826087,-0.013043478260869568,0.6890197628458499,0.7073027869626831,47.0,5,47.0,False
3,stage_1,ENG_02,engineering__INT_MOTOR_X_COGNITION,engineered_representation,final_26,none,all,INT_MOTOR_X_COGNITION,interaction,extra_trees,0.6845151618161207,0.6803649970972361,0.05966461169804783,-0.004150164718884653,1,0.6391304347826087,-0.013043478260869556,0.6920298638559508,0.7114312706660368,47.0,5,47.0,False
3,stage_1,ENG_03,engineering__INT_DURATION_X_MOTOR,engineered_representation,final_26,none,all,INT_DURATION_X_MOTOR,interaction,extra_trees,0.6845151618161207,0.6761452701296493,0.05862355247509811,-0.008369891686471353,0,0.6347826086956522,-0.017391304347826077,0.6878357487922705,0.7072933396315542,47.0,5,47.0,False
